support,itemsets
0.022840119165839126,"frozenset({'Body_Very full-bodied', 'Pair_Lamb', 'Pair_Beef', 'Acid_Medium', 'Pair_Game Meat'})"
0.022840119165839126,"frozenset({'Pair_Beef', 'Acid_Medium', 'Pair_Game Meat', 'Pair_Maturated Cheese', 'Pair_Poultry'})"
0.021847070506454815,"frozenset({'Body_Very full-bodied', 'Pair_Beef', 'Acid_Medium', 'Pair_Game Meat', 'Pair_Maturated Cheese'})"
0.026812313803376366,"frozenset({'Body_Very full-bodied', 'Acid_High', 'Pair_Beef', 'Pair_Game Meat', 'Pair_Pasta'})"
0.05858987090367428,"frozenset({'Acid_High', 'Pair_Beef', 'Pair_Veal', 'Pair_Game Meat', 'Pair_Poultry'})"
0.022840119165839126,"frozenset({'Pair_Beef', 'Pair_Veal', 'Pair_Game Meat', 'Pair_Poultry', 'Body_Full-bodied'})"
0.03277060575968222,"frozenset({'Body_Medium-bodied', 'Pair_Beef', 'Pair_Veal', 'Pair_Game Meat', 'Pair_Poultry'})"
0.1002979145978153,"frozenset({'Acid_High', 'Pair_Beef', 'Pair_Game Meat', 'Pair_Poultry', 'Body_Full-bodied'})"
0.036742800397219465,"frozenset({'Body_Medium-bodied', 'Acid_High', 'Pair_Beef', 'Pair_Game Meat', 'Pair_Poultry'})"
0.028798411122144985,"frozenset({'Pair_Beef', 'Acid_Medium', 'Pair_Game Meat', 'Pair_Poultry', 'Body_Full-bodied'})"
0.023833167825223437,"frozenset({'Acid_High', 'Pair_Beef', 'Pair_Veal', 'Pair_Game Meat', 'Body_Full-bodied'})"
0.028798411122144985,"frozenset({'Body_Medium-bodied', 'Acid_High', 'Pair_Beef', 'Pair_Veal', 'Pair_Game Meat'})"
0.03277060575968222,"frozenset({'Pair_Lamb', 'Pair_Beef', 'Pair_Hard Cheese', 'Pair_Maturated Cheese', 'Pair_Poultry'})"
0.023833167825223437,"frozenset({'Pair_Spicy Food', 'Pair_Lamb', 'Pair_Beef', 'Pair_Maturated Cheese', 'Pair_Hard Cheese'})"
0.03574975173783516,"frozenset({'Pair_Lamb', 'Pair_Beef', 'Acid_Medium', 'Pair_Maturated Cheese', 'Pair_Hard Cheese'})"
0.023833167825223437,"frozenset({'Body_Very full-bodied', 'Pair_Lamb', 'Pair_Beef', 'Pair_Maturated Cheese', 'Pair_Hard Cheese'})"
0.023833167825223437,"frozenset({'Pair_Lamb', 'Pair_Beef', 'Acid_Medium', 'Pair_Poultry', 'Pair_Hard Cheese'})"
0.021847070506454815,"frozenset({'Body_Very full-bodied', 'Pair_Lamb', 'Pair_Beef', 'Acid_Medium', 'Pair_Hard Cheese'})"
0.028798411122144985,"frozenset({'Pair_Beef', 'Acid_Medium', 'Pair_Hard Cheese', 'Pair_Poultry', 'Pair_Maturated Cheese'})"
0.021847070506454815,"frozenset({'Body_Very full-bodied', 'Pair_Beef', 'Acid_Medium', 'Pair_Maturated Cheese', 'Pair_Hard Cheese'})"
0.023833167825223437,"frozenset({'Pair_Lamb', 'Pair_Beef', 'Acid_Medium', 'Pair_Maturated Cheese', 'Pair_Poultry'})"
0.022840119165839126,"frozenset({'Body_Very full-bodied', 'Pair_Lamb', 'Pair_Beef', 'Acid_Medium', 'Pair_Maturated Cheese'})"
0.024826216484607744,"frozenset({'Acid_High', 'Pair_Lamb', 'Pair_Beef', 'Pair_Pasta', 'Pair_Poultry'})"
0.023833167825223437,"frozenset({'Pair_Lamb', 'Pair_Beef', 'Pair_Pasta', 'Pair_Poultry', 'Body_Full-bodied'})"
0.04270109235352532,"frozenset({'Acid_High', 'Pair_Lamb', 'Pair_Beef', 'Pair_Pasta', 'Body_Full-bodied'})"
0.026812313803376366,"frozenset({'Body_Very full-bodied', 'Acid_High', 'Pair_Lamb', 'Pair_Beef', 'Pair_Pasta'})"
0.028798411122144985,"frozenset({'Acid_High', 'Pair_Lamb', 'Pair_Beef', 'Pair_Veal', 'Pair_Poultry'})"
0.031777557100297914,"frozenset({'Pair_Lamb', 'Pair_Beef', 'Pair_Veal', 'Pair_Poultry', 'Body_Full-bodied'})"
0.14399205561072492,"frozenset({'Acid_High', 'Pair_Lamb', 'Pair_Beef', 'Pair_Poultry', 'Body_Full-bodied'})"
0.04270109235352532,"frozenset({'Body_Very full-bodied', 'Acid_High', 'Pair_Lamb', 'Pair_Beef', 'Pair_Poultry'})"
0.03773584905660377,"frozenset({'Pair_Lamb', 'Pair_Beef', 'Acid_Medium', 'Pair_Poultry', 'Body_Full-bodied'})"
0.020854021847070508,"frozenset({'Body_Medium-bodied', 'Pair_Lamb', 'Pair_Beef', 'Acid_Medium', 'Pair_Poultry'})"
0.023833167825223437,"frozenset({'Body_Very full-bodied', 'Pair_Lamb', 'Pair_Beef', 'Acid_Medium', 'Pair_Poultry'})"
0.036742800397219465,"frozenset({'Acid_High', 'Pair_Lamb', 'Pair_Beef', 'Pair_Veal', 'Body_Full-bodied'})"
0.028798411122144985,"frozenset({'Acid_High', 'Pair_Beef', 'Pair_Pasta', 'Pair_Poultry', 'Body_Full-bodied'})"
0.05362462760675273,"frozenset({'Acid_High', 'Pair_Beef', 'Pair_Veal', 'Pair_Poultry', 'Body_Full-bodied'})"
0.04270109235352532,"frozenset({'Body_Medium-bodied', 'Acid_High', 'Pair_Beef', 'Pair_Veal', 'Pair_Poultry'})"
0.033763654419066536,"frozenset({'Pair_Pork', 'Pair_Spicy Food', 'Pair_Shellfish', 'Pair_Poultry', 'Pair_Cured Meat'})"
0.03773584905660377,"frozenset({'Pair_Pork', 'Acid_High', 'Pair_Shellfish', 'Pair_Poultry', 'Pair_Cured Meat'})"
0.03475670307845084,"frozenset({'Pair_Pork', 'Body_Light-bodied', 'Pair_Shellfish', 'Pair_Poultry', 'Pair_Cured Meat'})"
0.033763654419066536,"frozenset({'Pair_Pork', 'Acid_High', 'Pair_Spicy Food', 'Pair_Poultry', 'Pair_Cured Meat'})"
0.030784508440913606,"frozenset({'Pair_Pork', 'Pair_Spicy Food', 'Body_Light-bodied', 'Pair_Poultry', 'Pair_Cured Meat'})"
0.03475670307845084,"frozenset({'Pair_Pork', 'Acid_High', 'Body_Light-bodied', 'Pair_Poultry', 'Pair_Cured Meat'})"
0.033763654419066536,"frozenset({'Pair_Pork', 'Acid_High', 'Pair_Spicy Food', 'Pair_Shellfish', 'Pair_Cured Meat'})"
0.030784508440913606,"frozenset({'Pair_Pork', 'Pair_Spicy Food', 'Body_Light-bodied', 'Pair_Shellfish', 'Pair_Cured Meat'})"
0.03475670307845084,"frozenset({'Pair_Pork', 'Acid_High', 'Body_Light-bodied', 'Pair_Shellfish', 'Pair_Cured Meat'})"
0.030784508440913606,"frozenset({'Pair_Pork', 'Acid_High', 'Pair_Spicy Food', 'Body_Light-bodied', 'Pair_Cured Meat'})"
0.033763654419066536,"frozenset({'Acid_High', 'Pair_Spicy Food', 'Pair_Shellfish', 'Pair_Poultry', 'Pair_Cured Meat'})"
0.030784508440913606,"frozenset({'Pair_Spicy Food', 'Body_Light-bodied', 'Pair_Shellfish', 'Pair_Poultry', 'Pair_Cured Meat'})"
0.03475670307845084,"frozenset({'Acid_High', 'Body_Light-bodied', 'Pair_Shellfish', 'Pair_Poultry', 'Pair_Cured Meat'})"
0.030784508440913606,"frozenset({'Acid_High', 'Pair_Spicy Food', 'Body_Light-bodied', 'Pair_Poultry', 'Pair_Cured Meat'})"
0.030784508440913606,"frozenset({'Acid_High', 'Pair_Spicy Food', 'Body_Light-bodied', 'Pair_Shellfish', 'Pair_Cured Meat'})"
0.027805362462760674,"frozenset({'Pair_Lamb', 'Pair_Hard Cheese', 'Pair_Game Meat', 'Pair_Maturated Cheese', 'Pair_Poultry'})"
0.023833167825223437,"frozenset({'Pair_Lamb', 'Acid_Medium', 'Pair_Game Meat', 'Pair_Maturated Cheese', 'Pair_Hard Cheese'})"
0.021847070506454815,"frozenset({'Body_Very full-bodied', 'Pair_Lamb', 'Pair_Game Meat', 'Pair_Maturated Cheese', 'Pair_Hard Cheese'})"
0.021847070506454815,"frozenset({'Pair_Lamb', 'Acid_Medium', 'Pair_Game Meat', 'Pair_Poultry', 'Pair_Hard Cheese'})"
0.020854021847070508,"frozenset({'Body_Very full-bodied', 'Pair_Lamb', 'Acid_Medium', 'Pair_Game Meat', 'Pair_Hard Cheese'})"
0.023833167825223437,"frozenset({'Acid_Medium', 'Pair_Hard Cheese', 'Pair_Game Meat', 'Pair_Poultry', 'Pair_Maturated Cheese'})"
0.020854021847070508,"frozenset({'Body_Very full-bodied', 'Acid_Medium', 'Pair_Game Meat', 'Pair_Maturated Cheese', 'Pair_Hard Cheese'})"
0.021847070506454815,"frozenset({'Pair_Lamb', 'Acid_Medium', 'Pair_Game Meat', 'Pair_Maturated Cheese', 'Pair_Poultry'})"
0.021847070506454815,"frozenset({'Body_Very full-bodied', 'Pair_Lamb', 'Acid_Medium', 'Pair_Game Meat', 'Pair_Maturated Cheese'})"
0.026812313803376366,"frozenset({'Body_Very full-bodied', 'Acid_High', 'Pair_Lamb', 'Pair_Game Meat', 'Pair_Pasta'})"
0.07547169811320754,"frozenset({'Acid_High', 'Pair_Lamb', 'Pair_Game Meat', 'Pair_Poultry', 'Body_Full-bodied'})"
0.027805362462760674,"frozenset({'Pair_Lamb', 'Acid_Medium', 'Pair_Game Meat', 'Pair_Poultry', 'Body_Full-bodied'})"
0.021847070506454815,"frozenset({'Pair_Pork', 'Body_Medium-bodied', 'Pair_Veal', 'Pair_Game Meat', 'Pair_Poultry'})"
0.023833167825223437,"frozenset({'Acid_High', 'Pair_Veal', 'Pair_Game Meat', 'Pair_Poultry', 'Body_Full-bodied'})"
0.039721946375372394,"frozenset({'Body_Medium-bodied', 'Acid_High', 'Pair_Veal', 'Pair_Game Meat', 'Pair_Poultry'})"
0.023833167825223437,"frozenset({'Pair_Lamb', 'Acid_Medium', 'Pair_Hard Cheese', 'Pair_Maturated Cheese', 'Pair_Poultry'})"
0.021847070506454815,"frozenset({'Body_Very full-bodied', 'Pair_Lamb', 'Acid_Medium', 'Pair_Maturated Cheese', 'Pair_Hard Cheese'})"
0.023833167825223437,"frozenset({'Acid_High', 'Pair_Lamb', 'Pair_Pasta', 'Pair_Poultry', 'Body_Full-bodied'})"
0.027805362462760674,"frozenset({'Acid_High', 'Pair_Lamb', 'Pair_Veal', 'Pair_Poultry', 'Body_Full-bodied'})"
0.038728897715988087,"frozenset({'Pair_Rich Fish', 'Pair_Pork', 'Acid_High', 'Pair_Vegetarian', 'Pair_Poultry'})"
0.021847070506454815,"frozenset({'Pair_Rich Fish', 'Pair_Pork', 'Pair_Vegetarian', 'Acid_Medium', 'Pair_Poultry'})"
0.03277060575968222,"frozenset({'Pair_Rich Fish', 'Pair_Pork', 'Pair_Vegetarian', 'Pair_Poultry', 'Body_Full-bodied'})"
0.022840119165839126,"frozenset({'Pair_Rich Fish', 'Body_Medium-bodied', 'Pair_Pork', 'Pair_Vegetarian', 'Pair_Poultry'})"
0.03277060575968222,"frozenset({'Pair_Rich Fish', 'Pair_Pork', 'Acid_High', 'Pair_Poultry', 'Body_Full-bodied'})"
0.020854021847070508,"frozenset({'Pair_Rich Fish', 'Body_Medium-bodied', 'Pair_Pork', 'Acid_Medium', 'Pair_Poultry'})"
0.03574975173783516,"frozenset({'Pair_Pork', 'Acid_High', 'Pair_Spicy Food', 'Pair_Shellfish', 'Pair_Poultry'})"
0.030784508440913606,"frozenset({'Pair_Pork', 'Pair_Spicy Food', 'Body_Light-bodied', 'Pair_Shellfish', 'Pair_Poultry'})"
0.03475670307845084,"frozenset({'Pair_Pork', 'Acid_High', 'Body_Light-bodied', 'Pair_Shellfish', 'Pair_Poultry'})"
0.03277060575968222,"frozenset({'Pair_Pork', 'Acid_High', 'Pair_Spicy Food', 'Body_Light-bodied', 'Pair_Poultry'})"
0.033763654419066536,"frozenset({'Pair_Pork', 'Acid_High', 'Pair_Vegetarian', 'Pair_Poultry', 'Body_Full-bodied'})"
0.033763654419066536,"frozenset({'Pair_Rich Fish', 'Pair_Pork', 'Acid_High', 'Pair_Soft Cheese', 'Pair_Shellfish'})"
0.027805362462760674,"frozenset({'Pair_Rich Fish', 'Body_Medium-bodied', 'Pair_Pork', 'Pair_Soft Cheese', 'Pair_Shellfish'})"
0.044687189672293945,"frozenset({'Pair_Rich Fish', 'Body_Medium-bodied', 'Pair_Pork', 'Acid_High', 'Pair_Shellfish'})"
0.026812313803376366,"frozenset({'Pair_Rich Fish', 'Body_Medium-bodied', 'Pair_Pork', 'Acid_High', 'Pair_Soft Cheese'})"
0.030784508440913606,"frozenset({'Pair_Rich Fish', 'Pair_Pork', 'Acid_High', 'Pair_Vegetarian', 'Body_Full-bodied'})"
0.027805362462760674,"frozenset({'Pair_Pork', 'Body_Medium-bodied', 'Acid_High', 'Pair_Soft Cheese', 'Pair_Shellfish'})"
0.030784508440913606,"frozenset({'Pair_Pork', 'Acid_High', 'Pair_Spicy Food', 'Body_Light-bodied', 'Pair_Shellfish'})"
0.029791459781529295,"frozenset({'Pair_Rich Fish', 'Acid_High', 'Pair_Vegetarian', 'Pair_Poultry', 'Body_Full-bodied'})"
0.030784508440913606,"frozenset({'Acid_High', 'Pair_Spicy Food', 'Body_Light-bodied', 'Pair_Shellfish', 'Pair_Poultry'})"
0.028798411122144985,"frozenset({'Pair_Rich Fish', 'Body_Medium-bodied', 'Acid_High', 'Pair_Soft Cheese', 'Pair_Shellfish'})"
0.027805362462760674,"frozenset({'Pair_Lamb', 'Pair_Beef', 'Pair_Game Meat', 'Pair_Maturated Cheese', 'Pair_Hard Cheese', 'Pair_Poultry'})"
0.023833167825223437,"frozenset({'Pair_Lamb', 'Pair_Beef', 'Acid_Medium', 'Pair_Game Meat', 'Pair_Maturated Cheese', 'Pair_Hard Cheese'})"
0.021847070506454815,"frozenset({'Body_Very full-bodied', 'Pair_Lamb', 'Pair_Beef', 'Pair_Game Meat', 'Pair_Maturated Cheese', 'Pair_Hard Cheese'})"
0.021847070506454815,"frozenset({'Pair_Lamb', 'Pair_Beef', 'Acid_Medium', 'Pair_Game Meat', 'Pair_Poultry', 'Pair_Hard Cheese'})"
0.020854021847070508,"frozenset({'Body_Very full-bodied', 'Pair_Lamb', 'Pair_Beef', 'Acid_Medium', 'Pair_Game Meat', 'Pair_Hard Cheese'})"
0.022840119165839126,"frozenset({'Pair_Beef', 'Acid_Medium', 'Pair_Game Meat', 'Pair_Maturated Cheese', 'Pair_Hard Cheese', 'Pair_Poultry'})"
0.020854021847070508,"frozenset({'Body_Very full-bodied', 'Pair_Beef', 'Acid_Medium', 'Pair_Game Meat', 'Pair_Maturated Cheese', 'Pair_Hard Cheese'})"
0.021847070506454815,"frozenset({'Pair_Lamb', 'Pair_Beef', 'Acid_Medium', 'Pair_Game Meat', 'Pair_Maturated Cheese', 'Pair_Poultry'})"
0.021847070506454815,"frozenset({'Body_Very full-bodied', 'Pair_Lamb', 'Pair_Beef', 'Acid_Medium', 'Pair_Game Meat', 'Pair_Maturated Cheese'})"
0.026812313803376366,"frozenset({'Body_Very full-bodied', 'Acid_High', 'Pair_Lamb', 'Pair_Beef', 'Pair_Game Meat', 'Pair_Pasta'})"
0.07547169811320754,"frozenset({'Acid_High', 'Pair_Lamb', 'Pair_Beef', 'Pair_Game Meat', 'Pair_Poultry', 'Body_Full-bodied'})"
0.027805362462760674,"frozenset({'Pair_Lamb', 'Pair_Beef', 'Acid_Medium', 'Pair_Game Meat', 'Pair_Poultry', 'Body_Full-bodied'})"
0.021847070506454815,"frozenset({'Acid_High', 'Pair_Beef', 'Pair_Veal', 'Pair_Game Meat', 'Pair_Poultry', 'Body_Full-bodied'})"
0.027805362462760674,"frozenset({'Body_Medium-bodied', 'Acid_High', 'Pair_Beef', 'Pair_Veal', 'Pair_Game Meat', 'Pair_Poultry'})"
0.023833167825223437,"frozenset({'Pair_Lamb', 'Pair_Beef', 'Acid_Medium', 'Pair_Maturated Cheese', 'Pair_Hard Cheese', 'Pair_Poultry'})"
0.021847070506454815,"frozenset({'Body_Very full-bodied', 'Pair_Lamb', 'Pair_Beef', 'Acid_Medium', 'Pair_Maturated Cheese', 'Pair_Hard Cheese'})"
0.023833167825223437,"frozenset({'Acid_High', 'Pair_Lamb', 'Pair_Beef', 'Pair_Pasta', 'Pair_Poultry', 'Body_Full-bodied'})"
0.027805362462760674,"frozenset({'Acid_High', 'Pair_Lamb', 'Pair_Beef', 'Pair_Veal', 'Pair_Poultry', 'Body_Full-bodied'})"
0.033763654419066536,"frozenset({'Pair_Pork', 'Acid_High', 'Pair_Spicy Food', 'Pair_Shellfish', 'Pair_Poultry', 'Pair_Cured Meat'})"
0.030784508440913606,"frozenset({'Pair_Pork', 'Pair_Spicy Food', 'Body_Light-bodied', 'Pair_Shellfish', 'Pair_Poultry', 'Pair_Cured Meat'})"
0.03475670307845084,"frozenset({'Pair_Pork', 'Acid_High', 'Body_Light-bodied', 'Pair_Shellfish', 'Pair_Poultry', 'Pair_Cured Meat'})"
0.030784508440913606,"frozenset({'Pair_Pork', 'Acid_High', 'Pair_Spicy Food', 'Body_Light-bodied', 'Pair_Poultry', 'Pair_Cured Meat'})"
0.030784508440913606,"frozenset({'Pair_Pork', 'Acid_High', 'Pair_Spicy Food', 'Body_Light-bodied', 'Pair_Shellfish', 'Pair_Cured Meat'})"
0.030784508440913606,"frozenset({'Acid_High', 'Pair_Spicy Food', 'Body_Light-bodied', 'Pair_Shellfish', 'Pair_Poultry', 'Pair_Cured Meat'})"
0.021847070506454815,"frozenset({'Pair_Lamb', 'Acid_Medium', 'Pair_Game Meat', 'Pair_Maturated Cheese', 'Pair_Hard Cheese', 'Pair_Poultry'})"
0.020854021847070508,"frozenset({'Body_Very full-bodied', 'Pair_Lamb', 'Acid_Medium', 'Pair_Game Meat', 'Pair_Maturated Cheese', 'Pair_Hard Cheese'})"
0.029791459781529295,"frozenset({'Pair_Rich Fish', 'Pair_Pork', 'Acid_High', 'Pair_Vegetarian', 'Pair_Poultry', 'Body_Full-bodied'})"
0.030784508440913606,"frozenset({'Pair_Pork', 'Acid_High', 'Pair_Spicy Food', 'Body_Light-bodied', 'Pair_Shellfish', 'Pair_Poultry'})"
0.026812313803376366,"frozenset({'Pair_Rich Fish', 'Body_Medium-bodied', 'Pair_Pork', 'Acid_High', 'Pair_Soft Cheese', 'Pair_Shellfish'})"
0.021847070506454815,"frozenset({'Pair_Lamb', 'Pair_Beef', 'Acid_Medium', 'Pair_Game Meat', 'Pair_Maturated Cheese', 'Pair_Hard Cheese', 'Pair_Poultry'})"
0.020854021847070508,"frozenset({'Body_Very full-bodied', 'Pair_Lamb', 'Pair_Beef', 'Acid_Medium', 'Pair_Game Meat', 'Pair_Maturated Cheese', 'Pair_Hard Cheese'})"
0.030784508440913606,"frozenset({'Pair_Pork', 'Acid_High', 'Pair_Spicy Food', 'Body_Light-bodied', 'Pair_Shellfish', 'Pair_Poultry', 'Pair_Cured Meat'})"
